observ,profile1,tectonics1,profile2,tectonics2,profile3,tectonics3,profile4,tectonics4,profile5,tectonics5,profile6,tectonics6,profile7,tectonics7,profile8,tectonics8,profile9,tectonics9,profile10,tectonics10,profile11,tectonics11,profile12,tectonics12,profile13,tectonics13,profile14,tectonics14,profile15,tectonics15,profile16,tectonics16,profile17,tectonics17,profile18,tectonics18,profile19,tectonics19,profile20,tectonics20,profile21,tectonics21,profile22,tectonics22,profile23,tectonics23,profile24,tectonics24,profile25,tectonics25
707,-5150,Pc,-2750,Pc,,,,,-2450,Pc,,,,,-2950,Pc,,,-2900,Pc,-3400,Pc,,,-4300,Pc,-2100,Pc,,,-7250,Pc,-3550,Pc,-8500,Pc,-3800,Pc,-300,Pc,,,-3450,Pc,-2500,Pc,-4250,Pc,-5500,Pc
708,-5150,Pc,-2800,Pc,,,,,-2450,Pc,,,,,-2950,Pc,,,-2900,Pc,-3400,Pc,,,-4300,Pc,-2100,Pc,,,-7250,Pc,-4100,Pc,-7050,Pc,-4700,Pc,-300,Pc,,,-3400,Pc,-2500,Pc,-4650,Pc,-5500,Pc
709,-5150,Pc,-2800,Pc,,,,,-2550,Pc,,,,,-3000,Pc,,,-2800,Pc,-3400,Pc,,,-4250,Pc,-2150,Pc,,,-7200,Pc,-4100,Pc,-7050,Pc,-4700,Pc,-350,Pc,,,-3400,Pc,-2450,Pc,-4650,Pc,-5700,Pc
710,-5150,Pc,-2800,Pc,,,,,-2550,Pc,,,,,-3000,Pc,,,-2800,Pc,-3450,Pc,,,-4250,Pc,-2150,Pc,,,-7200,Pc,-4050,Pc,-7000,Pc,-4700,Pc,-350,Pc,,,-3400,Pc,-2450,Pc,-4600,Pc,-5700,Pc
711,-3850,Pc,-2800,Pc,,,,,-2550,Pc,,,,,-3000,Pc,,,-2850,Pc,-3450,Pc,,,-4200,Pc,-2200,Pc,,,-8050,Pc,-4050,Pc,-7000,Pc,-4650,Pc,-400,Pc,,,-3400,Pc,-2450,Pc,-4600,Pc,-5700,Pc
712,-3850,Pc,-2800,Pc,,,,,-2550,Pc,,,,,-3000,Pc,,,-2850,Pc,-3450,Pc,,,-4200,Pc,-2200,Pc,,,-8050,Pc,-3450,Pc,-6950,Pc,-4750,Pc,-400,Pc,,,-3350,Pc,-2450,Pc,-4800,Pc,-5700,Pc
713,-3900,Pc,-2800,Pc,,,,,-2250,Pc,,,,,-3050,Pc,,,-2900,Pc,-3450,Pc,,,-4150,Pc,-2250,Pc,,,-8200,Pc,-3450,Pc,-6950,Pc,-4900,Pc,-1850,Pc,,,-3350,Pc,-1850,Pc,-4800,Pc,-5750,Pc
714,-3900,Pc,-2550,Pc,,,,,-2250,Pc,,,,,-3050,Pc,,,-2900,Pc,-3450,Pc,,,-4150,Pc,-2250,Pc,,,-8200,Pc,-3150,Pc,-8950,Pc,-4900,Pc,-1800,Pc,,,-3350,Pc,-1850,Pc,-4050,Pc,-5750,Pc
715,-3800,Pc,-2550,Pc,,,,,-2600,Pc,,,,,-3050,Pc,,,-2950,Pc,-3450,Pc,,,-3600,Pc,-2300,Pc,,,-8100,Pc,-3150,Pc,-8950,Pc,,,-1800,Pc,,,-3350,Pc,-4100,Pc,-4050,Pc,-5750,Pc
716,-3800,Pc,-2550,Pc,,,,,-2600,Pc,,,,,-3050,Pc,,,-2950,Pc,-3500,Pc,,,-3600,Pc,-2300,Pc,,,-8100,Pc,-3200,Pc,-8900,Pc,,,-1800,Pc,,,-2650,Pc,-4100,Pc,-2600,Pc,-5750,Pc
717,-4150,Pc,-2550,Pc,,,,,-2650,Pc,,,,,-3100,Pc,,,-2700,Pc,-3500,Pc,,,-3600,Pc,-2350,Pc,,,-8150,Pc,-3200,Pc,-8900,Pc,,,-2100,Pc,,,-2650,Pc,-4250,Pc,-2600,Pc,-4650,Pc
718,-4150,Pc,-2500,Pc,,,,,-2650,Pc,,,,,-3100,Pc,,,-2700,Pc,-3500,Pc,,,-3600,Pc,-2350,Pc,,,-8150,Pc,-4000,Pc,-8850,Pc,,,-2050,Pc,,,-2650,Pc,-4250,Pc,-2400,Pc,-4650,Pc
719,-3950,Pc,-2500,Pc,,,,,,,,,,,-3100,Pc,,,-2750,Pc,-3500,Pc,,,-3800,Pc,-2400,Pc,,,-7500,Pc,-4000,Pc,-8850,Pc,,,-2000,Pc,,,-2650,Pc,-4300,Pc,-2400,Pc,-3750,Pc
720,-3950,Pc,-2500,Pc,,,,,,,,,,,-3100,Pc,,,-2750,Pc,-3550,Pc,,,-3800,Pc,-2400,Pc,,,-7500,Pc,-3950,Pc,-8800,Pc,,,-1950,Pc,,,-3650,Pc,-4300,Pc,-2450,Pc,-3750,Pc
721,-4100,Pc,-2500,Pc,,,,,,,,,,,-3150,Pc,,,-2650,Pc,-3550,Pc,,,-3750,Pc,-4200,Pc,,,-7450,Pc,-3950,Pc,-8800,Pc,,,-1900,Pc,,,-3650,Pc,-2500,Pc,-2450,Pc,-3700,Pc
722,-4100,Pc,-4600,Pc,,,,,,,,,,,-3150,Pc,,,-2650,Pc,-3550,Pc,,,-3750,Pc,-4200,Pc,,,-7450,Pc,-3750,Pc,-8750,Pc,,,-1750,Pc,,,-3600,Pc,-2500,Pc,-2550,Pc,-3700,Pc
723,-4000,Pc,-4600,Pc,,,,,,,,,,,-3150,Pc,,,-2600,Pc,-3550,Pc,,,-3500,Pc,-4250,Pc,,,-7400,Pc,-3750,Pc,-8750,Pc,,,-1750,Pc,,,-3600,Pc,-2550,Pc,-2550,Pc,-3850,Pc
724,-4000,Pc,-4300,Pc,,,,,,,,,,,-3150,Pc,,,-2600,Pc,-3550,Pc,,,-3500,Pc,-4250,Pc,,,-7400,Pc,-3900,Pc,-8700,Pc,,,-1750,Pc,,,-3550,Pc,-2550,Pc,-2500,Pc,-3850,Pc
725,-4050,Pc,-4300,Pc,,,,,,,,,,,-3200,Pc,,,-2450,Pc,-3550,Pc,,,-3450,Pc,-4450,Pc,,,-7350,Pc,-3900,Pc,-8700,Pc,,,-2200,Pc,,,-3550,Pc,-1800,Pc,-2500,Pc,-3800,Pc
726,-4050,Pc,-4350,Pc,,,,,,,,,,,-3200,Pc,,,-2450,Pc,-3600,Pc,,,-3450,Pc,-4450,Pc,,,-7350,Pc,-3900,Pc,-8650,Pc,,,-2200,Pc,,,-3500,Pc,-1800,Pc,-2150,Pc,-3800,Pc
727,-3750,Pc,-4350,Pc,,,,,,,,,,,-3200,Pc,,,-2700,Pc,-3600,Pc,,,-3400,Pc,-4500,Pc,,,-7950,Pc,-3900,Pc,-8650,Pc,,,-2200,Pc,,,-3500,Pc,-1750,Pc,-2150,Pc,-3550,Ca
728,-3750,Pc,-4400,Pc,,,,,,,,,,,-3200,Pc,,,-2700,Pc,-3600,Pc,,,-3400,Pc,-4500,Pc,,,-7950,Pc,-3900,Pc,-9050,Pc,,,-2250,Pc,,,-3750,Pc,-1750,Pc,-4600,Pc,-3550,Ca
729,-4900,Pc,-4400,Pc,,,,,,,,,,,-3250,Pc,,,-2750,Pc,-3600,Pc,,,-3350,Pc,-4400,Pc,,,-8000,Pc,-3900,Pc,-9050,Pc,,,-2250,Pc,,,-3750,Pc,-1700,Pc,-4600,Pc,-3600,Ca
730,-4900,Pc,-4400,Pc,,,,,,,,,,,-3250,Pc,,,-2750,Pc,-3600,Pc,,,-3350,Pc,-4400,Pc,,,-8000,Pc,-3250,Pc,-9000,Pc,,,-2250,Pc,,,-3700,Pc,-1700,Pc,-4650,Pc,-3600,Ca
731,-4900,Pc,-4400,Pc,,,,,,,,,,,-3250,Pc,,,-2800,Pc,-3600,Pc,,,-3650,Pc,-1450,Pc,,,-7700,Pc,-3250,Pc,-9000,Pc,,,-2150,Pc,,,-3700,Pc,-1650,Pc,-4650,Pc,-3650,Ca
732,-5000,Pc,-4700,Pc,,,,,,,,,,,-3250,Pc,,,-2800,Pc,-2950,Pc,,,-3650,Pc,-1450,Pc,,,-7700,Pc,-3300,Pc,-4000,Pc,,,-2150,Pc,,,-3850,Pc,-1650,Pc,-4700,Pc,-3650,Ca
733,-5000,Pc,-4700,Pc,,,,,,,,,,,-2850,Pc,,,-2550,Pc,-2950,Pc,,,-3700,Pc,-2000,Pc,,,-7850,Pc,-3300,Pc,-4000,Pc,,,-2150,Pc,,,-3850,Pc,-4150,Pc,-4700,Pc,-3200,Ca
734,-5000,Pc,-4650,Pc,,,,,,,,,,,-2850,Pc,,,-2550,Pc,-3000,Pc,,,-3700,Pc,-2000,Pc,,,-7850,Pc,-4050,Pc,-4050,Pc,,,-2500,Pc,,,-3850,Pc,-4150,Pc,-4750,Pc,-3200,Ca
735,-5000,Pc,-4650,Pc,,,,,,,,,,,-2850,Pc,,,-2500,Pc,-3000,Pc,,,-3400,Pc,-2050,Pc,,,-7650,Pc,-4050,Pc,-4050,Pc,,,-2500,Pc,,,-3850,Pc,-3550,Pc,-4750,Pc,-3200,Ca
736,-4950,Pc,-4650,Pc,,,,,,,,,,,-2850,Pc,,,-2500,Pc,-3000,Pc,,,-3400,Pc,-2050,Pc,,,-7650,Pc,-3750,Pc,-8400,Pc,,,-2450,Pc,,,-3800,Pc,-3550,Pc,-4800,Pc,-3200,Ca
737,-4950,Pc,,,,,,,,,,,,,-2900,Pc,,,-4700,Pc,-3000,Pc,,,-3450,Pc,-1650,Pc,,,-7900,Pc,-3750,Pc,-8400,Pc,,,-2450,Pc,,,-3800,Pc,-3600,Pc,-4800,Pc,-3200,Ca
738,-4950,Pc,,,,,,,,,,,,,-2900,Pc,,,-4650,Pc,-3050,Pc,,,-3450,Pc,-1650,Pc,,,-7900,Pc,-4000,Pc,-3250,Pc,,,-2450,Pc,,,-3950,Pc,-3600,Pc,-4850,Pc,-3200,Ca
739,-4950,Pc,,,,,,,,,,,,,-2900,Pc,,,,,-3050,Pc,,,-4050,Pc,-1650,Pc,,,-7600,Pc,-4000,Pc,-3250,Pc,,,-2450,Pc,,,-3950,Pc,-3650,Pc,-4850,Pc,-3250,Ca
740,-5250,Pc,,,,,,,,,,,,,-2900,Pc,,,,,-3050,Pc,,,-4050,Pc,-1650,Pc,,,-7600,Pc,-3800,Pc,-3000,Pc,,,-2300,Pc,,,-4050,Pc,-3650,Pc,-2750,Pc,-3250,Ca
741,-5250,Pc,,,,,,,,,,,,,-2650,Pc,,,,,-3050,Pc,,,-4000,Pc,-1700,Pc,,,-7550,Pc,-3800,Pc,-3000,Pc,,,-2300,Pc,,,-4050,Pc,-3200,Pc,-2750,Pc,-3250,Ca
742,-5250,Pc,,,,,,,,,,,,,-2650,Pc,,,,,-3100,Pc,,,-4000,Pc,-1700,Pc,,,-7550,Pc,-3800,Pc,-3200,Pc,,,-2300,Pc,,,-4000,Pc,-3200,Pc,-2700,Pc,-3250,Ca
743,-5250,Pc,,,,,,,,,,,,,-2600,Pc,,,,,-3100,Pc,,,-3950,Pc,-1700,Pc,,,-8250,Pc,-3800,Pc,-3200,Pc,,,-1400,Pc,,,-4000,Pc,-3250,Pc,-2700,Pc,-3300,Ca
744,-4850,Pc,,,,,,,,,,,,,-2600,Pc,,,,,-3100,Pc,,,-3950,Pc,-1700,Pc,,,-8250,Pc,-3800,Pc,-3050,Pc,,,-1400,Pc,,,-1300,Pc,-3250,Pc,-2300,Pc,-3300,Ca
745,-4800,Pc,,,,,,,,,,,,,-2450,Pc,,,,,-3100,Pc,,,-3300,Pc,-1750,Pc,,,-8350,Pc,-3800,Pc,-3050,Pc,,,-1400,Pc,,,-1300,Pc,-3300,Pc,-2300,Pc,-3300,Ca
746,-4700,Pc,,,,,,,,,,,,,-2450,Pc,,,,,-3150,Pc,,,-3300,Pc,-1750,Pc,,,-8350,Pc,-3850,Pc,-3100,Pc,,,-1700,Pc,,,-1250,Pc,-3300,Pc,-2650,Pc,-3300,Ca
747,-4650,Pc,,,,,,,,,,,,,-2700,Pc,,,,,-3150,Pc,,,-3350,Pc,-1750,Pc,,,-8300,Pc,-3850,Pc,-3100,Pc,,,-1700,Pc,,,-1250,Pc,-3350,Pc,-2650,Pc,-3350,Ca
748,,,,,,,,,,,,,,,-2700,Pc,,,,,-3150,Pc,,,-3350,Pc,-1750,Pc,,,-8300,Pc,-3850,Pc,-3150,Pc,,,-1700,Pc,,,-1200,Pc,-3350,Pc,-2200,Pc,-3350,Ca
749,,,,,,,,,,,,,,,-2700,Pc,,,,,-3150,Pc,,,-4350,Pc,-1800,Pc,,,-7750,Pc,-3850,Pc,-3150,Pc,,,-1650,Pc,,,-1200,Pc,-3400,Pc,-2200,Pc,-3400,Ca
750,,,,,,,,,,,,,,,-2700,Pc,,,,,-3200,Pc,,,-4350,Pc,-1800,Pc,,,-7750,Pc,-3950,Pc,-3300,Pc,,,-1650,Pc,,,-1150,Pc,-3400,Pc,-2350,Pc,-3400,Ca
751,,,,,,,,,,,,,,,-2750,Pc,,,,,-3200,Pc,,,-3850,Pc,-1850,Pc,,,-7800,Pc,-3950,Pc,-3300,Pc,,,-1650,Pc,,,-1150,Pc,-3450,Pc,-2350,Pc,-3450,Ca
752,,,,,,,,,,,,,,,-2750,Pc,,,,,-3200,Pc,,,-3850,Pc,-1850,Pc,,,-7800,Pc,-3950,Pc,-3450,Pc,,,-1600,Pc,,,-1100,Pc,-3450,Pc,-3050,Pc,-3450,Ca
753,,,,,,,,,,,,,,,-2750,Pc,,,,,-3200,Pc,,,-3900,Pc,-1900,Pc,,,,,-3950,Pc,-3450,Pc,,,-1600,Pc,,,-1100,Pc,-3500,Pc,-3050,Pc,-3500,Ca
754,,,,,,,,,,,,,,,-2750,Pc,,,,,-3250,Pc,,,-3900,Pc,-1900,Pc,,,,,-3900,Pc,-3400,Pc,,,-1600,Pc,,,-1450,Pc,-3500,Pc,-3000,Pc,-3500,Ca
755,,,,,,,,,,,,,,,-2750,Pc,,,,,-3250,Pc,,,-3250,Pc,-1950,Pc,,,,,-3900,Pc,-3400,Pc,,,-1550,Pc,,,-1450,Pc,-2300,Pc,-3000,Pc,-2650,Ca
756,,,,,,,,,,,,,,,-2750,Pc,,,,,-3250,Pc,,,-3250,Pc,-1950,Pc,,,,,-3900,Pc,-3350,Pc,,,-1550,Pc,,,-1400,Pc,-2300,Pc,-2950,Pc,-2650,Ca
757,,,,,,,,,,,,,,,-2750,Pc,,,,,-3250,Pc,,,-1050,Pc,-1500,Pc,,,,,-3900,Pc,-3350,Pc,,,-1550,Pc,,,-1400,Pc,-2250,Pc,-2950,Pc,-2650,Ca
758,,,,,,,,,,,,,,,-2750,Pc,,,,,-2850,Pc,,,-1050,Pc,-1500,Pc,,,,,-3700,Pc,-3650,Pc,,,-1500,Pc,,,-1350,Pc,-2250,Pc,-2900,Pc,-2650,Ca
759,,,,,,,,,,,,,,,-2800,Pc,,,,,-2850,Pc,,,-1000,Pc,-1550,Pc,,,,,-3700,Pc,-3650,Pc,,,-1500,Pc,,,-1350,Pc,-2200,Pc,-2900,Pc,-2700,Ca
760,,,,,,,,,,,,,,,-2800,Pc,,,,,-2900,Pc,,,-1000,Pc,-1550,Pc,,,,,-3450,Pc,-3600,Pc,,,-1500,Pc,,,-1650,Pc,-2200,Pc,-2850,Pc,-2700,Ca
761,,,,,,,,,,,,,,,-2800,Pc,,,,,-2900,Pc,,,-900,Pc,-1600,Pc,,,,,-3450,Pc,-3600,Pc,,,-1450,Pc,,,-1650,Pc,-2150,Pc,-2850,Ca,-2700,Ca
762,,,,,,,,,,,,,,,-2800,Pc,,,,,-2800,Pc,,,-900,Pc,-1600,Pc,,,,,-3400,Pc,-3550,Pc,,,-1450,Pc,,,-1600,Pc,-2150,Pc,-2250,Ca,-2700,Ca
763,,,,,,,,,,,,,,,-2550,Pc,,,,,-2800,Pc,,,-950,Pc,-500,Pc,,,,,-3400,Pc,-3550,Pc,,,-1450,Pc,,,-1600,Pc,-2100,Pc,-2250,Ca,-2750,Ca
764,,,,,,,,,,,,,,,-2550,Pc,,,,,-2850,Pc,,,-950,Pc,-500,Pc,,,,,-3300,Pc,-3500,Pc,,,-50,Pc,,,-1550,Pc,-2100,Pc,-2800,Ca,-2750,Ca
765,,,,,,,,,,,,,,,-2500,Pc,,,,,-2850,Pc,,,-800,Pc,-450,Pc,,,,,-3300,Pc,-3500,Pc,,,-50,Pc,,,-1550,Pc,-2050,Pc,-2800,Ca,-2800,Ca
766,,,,,,,,,,,,,,,-2500,Pc,,,,,-2900,Pc,,,-800,Pc,-450,Pc,,,,,-3200,Pc,-3450,Pc,,,-100,Pc,,,-1500,Pc,-2050,Pc,-2500,Ca,-2800,Ca
767,,,,,,,,,,,,,,,-2300,Pc,,,,,-2900,Pc,,,-100,Pc,-200,Pc,,,,,-3200,Pc,-3450,Pc,,,-100,Pc,,,-1500,Pc,-1900,Pc,-2500,Ca,-2550,Ca
768,,,,,,,,,,,,,,,-2300,Pc,,,,,-2950,Pc,,,-100,Pc,-200,Pc,,,,,-3750,Pc,-3400,Pc,,,-1350,Pc,,,-1750,Pc,-1900,Pc,-2450,Ca,-2550,Ca
769,,,,,,,,,,,,,,,-2350,Pc,,,,,-2950,Pc,,,-850,Pc,-400,Pc,,,,,-3750,Pc,-3400,Pc,,,-1300,Pc,,,-1750,Pc,-1950,Pc,-2450,Ca,-2550,Ca
770,,,,,,,,,,,,,,,-2350,Pc,,,,,-2450,Pc,,,-850,Pc,-400,Pc,,,,,-3350,Pc,-3350,Pc,,,-1300,Pc,,,-1700,Pc,-1950,Pc,-3400,Ca,-2550,Ca
771,,,,,,,,,,,,,,,-2400,Pc,,,,,-2450,Pc,,,-1200,Pc,-250,Pc,,,,,-3350,Pc,-3350,Pc,,,-3750,Pc,,,-1700,Pc,-2000,Pc,-3400,Ca,-3100,Ca
772,,,,,,,,,,,,,,,-2400,Pc,,,,,-2500,Pc,,,-1200,Pc,-250,Pc,,,,,-3350,Pc,-3300,Pc,,,-3750,Pc,,,-2150,Pc,-2000,Pc,-3350,Ca,-3100,Ca
773,,,,,,,,,,,,,,,-2500,Pc,,,,,-2500,Pc,,,-1150,Pc,-350,Pc,,,,,-3350,Pc,-3300,Pc,,,-3750,Pc,,,-2150,Pc,-2400,Pc,-3350,Ca,-3100,Ca
774,,,,,,,,,,,,,,,-2500,Pc,,,,,-2550,Pc,,,-1150,Pc,-350,Pc,,,,,-3400,Pc,-3800,Pc,,,-3700,Pc,,,-2100,Pc,-2400,Pc,-3300,Ca,-3100,Ca
775,,,,,,,,,,,,,,,-2450,Pc,,,,,-2550,Pc,,,-1100,Pc,-300,Pc,,,,,-3400,Pc,-3800,Pc,,,-3700,Pc,,,-2100,Pc,-2350,Pc,-3300,Ca,-3150,Ca
776,,,,,,,,,,,,,,,-2450,Pc,,,,,-2600,Pc,,,-1100,Pc,-300,Pc,,,,,-5650,Pc,-3750,Pc,,,-3700,Pc,,,-2050,Pc,-2350,Pc,-3250,Ca,-3150,Ca
777,,,,,,,,,,,,,,,-2550,Pc,,,,,-2600,Pc,,,-350,Pc,-550,Pc,,,,,-5650,Pc,-3750,Pc,,,-3850,Pc,,,-2050,Pc,-2650,Pc,-3250,Ca,-3150,Ca
778,,,,,,,,,,,,,,,-2550,Pc,,,,,-2650,Pc,,,-350,Pc,-550,Pc,,,,,-5650,Pc,-3700,Pc,,,-3850,Pc,,,-1900,Pc,-2650,Pc,-3200,Ca,-3150,Ca
779,,,,,,,,,,,,,,,-2250,Pc,,,,,-2650,Pc,,,-300,Pc,-5650,Pc,,,,,-5650,Pc,-3700,Pc,,,-3850,Pc,,,-1900,Pc,-2700,Pc,-3200,Ca,-5050,Ca
780,,,,,,,,,,,,,,,-2250,Pc,,,,,-2700,Pc,,,-300,Pc,-5650,Pc,,,,,-5700,Pc,-3650,Pc,,,-3800,Pc,,,-1850,Pc,-2700,Pc,-3150,Ca,-5050,Ca
781,,,,,,,,,,,,,,,-2600,Pc,,,,,-2700,Pc,,,-250,Pc,-5650,Pc,,,,,-5700,Pc,-3650,Pc,,,-3800,Pc,,,-1850,Pc,-2750,Pc,-3150,Ca,-5100,Ca
782,,,,,,,,,,,,,,,-2600,Pc,,,,,-2750,Pc,,,-250,Pc,-5650,Pc,,,,,-5750,Pc,-3600,Pc,,,-3800,Pc,,,-1800,Pc,-2750,Pc,-3100,Ca,-5100,Ca
783,,,,,,,,,,,,,,,-2650,Pc,,,,,-2750,Pc,,,-700,Pc,-5700,Pc,,,,,-5750,Pc,-3600,Pc,,,-4700,Pc,,,-1800,Pc,-2800,Pc,-3100,Ca,-2350,Ca
784,,,,,,,,,,,,,,,-2650,Pc,,,,,-2100,Pc,,,-700,Pc,-5700,Pc,,,,,-5800,Pc,-3550,Pc,,,-4650,Pc,,,-2000,Pc,-2800,Pc,-4300,Ca,-2350,Ca
785,,,,,,,,,,,,,,,-2150,Pc,,,,,-2100,Pc,,,-200,Pc,-5700,Pc,,,,,-5800,Pc,-3550,Pc,,,-4750,Pc,,,-2000,Pc,-2550,Pc,-4300,Ca,-3350,Ca
786,,,,,,,,,,,,,,,-2150,Pc,,,,,-2100,Pc,,,-200,Pc,-5700,Pc,,,,,-3500,Pc,-3500,Pc,,,-4900,Pc,,,-1950,Pc,-2550,Pc,-4250,Ca,-3350,Ca
787,,,,,,,,,,,,,,,-2150,Pc,,,,,-2100,Pc,,,-750,Pc,-5750,Pc,,,,,-3500,Pc,-3500,Pc,,,-4900,Pc,,,-1950,Pc,-3100,Pc,-4250,Ca,-3500,Ca
788,,,,,,,,,,,,,,,-2150,Pc,,,,,-2150,Pc,,,-750,Pc,-5750,Pc,,,,,-6500,Pc,-1500,Pc,,,-4900,Pc,,,-2250,Pc,-3100,Pc,-4200,Ca,-3500,Ca
789,,,,,,,,,,,,,,,-2100,Pc,,,,,-2150,Pc,,,-150,Pc,-5800,Pc,,,,,-6500,Pc,-1500,Pc,,,,,,,-2250,Pc,-3150,Pc,-4200,Ca,-4250,Ca
790,,,,,,,,,,,,,,,-2100,Pc,,,,,-2150,Pc,,,-150,Pc,-5800,Pc,,,,,-6500,Pc,-1450,Pc,,,,,,,-2300,Pc,-3150,Pc,-4150,Ca,-4250,Ca
791,,,,,,,,,,,,,,,-3950,Pc,,,,,-2150,Pc,,,-1300,Pc,-6500,Pc,,,,,-6500,Pc,-1450,Pc,,,,,,,-2300,Pc,-2750,Pc,-4150,Ca,-4200,Ca
792,,,,,,,,,,,,,,,-3950,Pc,,,,,-2200,Pc,,,-1300,Pc,-6500,Pc,,,,,-6450,Pc,-2950,Pc,,,,,,,-2400,Pc,-2750,Pc,-4100,Ca,-4200,Ca
793,,,,,,,,,,,,,,,-4000,Pc,,,,,-2200,Pc,,,-1350,Pc,-6450,Pc,,,,,-6450,Pc,-2950,Pc,,,,,,,-2400,Pc,-2800,Pc,-4100,Ca,-4200,Ca
794,,,,,,,,,,,,,,,-4000,Pc,,,,,-2200,Pc,,,-1350,Pc,-6450,Pc,,,,,-5950,Pc,-2900,Pc,,,,,,,-2350,Pc,-2800,Pc,-3500,Ca,-4200,Ca
795,,,,,,,,,,,,,,,-4050,Pc,,,,,-2200,Pc,,,-1400,Pc,-5950,Pc,,,,,-5950,Pc,-2900,Pc,,,,,,,-2350,Pc,-2750,Pc,-3500,Ca,-4200,Ca
796,,,,,,,,,,,,,,,-4050,Pc,,,,,-2250,Pc,,,-1400,Pc,-5950,Pc,,,,,-6400,Pc,-2850,Pc,,,,,,,-2300,Ca,-2750,Pc,-3450,Ca,-4200,Ca
797,,,,,,,,,,,,,,,-4650,Pc,,,,,-2250,Pc,,,-1050,Pc,-6400,Pc,,,,,-6400,Pc,-2850,Pc,,,,,,,-2300,Ca,-2700,Pc,-3450,Ca,-4250,Ca
798,,,,,,,,,,,,,,,-4650,Pc,,,,,-2250,Pc,,,-1050,Pc,-6400,Pc,,,,,-6350,Pc,-2250,Pc,,,,,,,-2550,Ca,-2700,Pc,-4000,Ca,-4250,Ca
799,,,,,,,,,,,,,,,-4100,Pc,,,,,-2250,Pc,,,-1100,Pc,-6350,Pc,,,,,-6350,Pc,-2250,Pc,,,,,,,-2550,Ca,-2900,Pc,-4000,Ca,-4300,Ca
800,,,,,,,,,,,,,,,-4100,Pc,,,,,-2300,Pc,,,-1100,Pc,-6350,Pc,,,,,-5900,Pc,-2300,Pc,,,,,,,-2200,Ca,-2900,Pc,-3950,Ca,-4300,Ca
801,,,,,,,,,,,,,,,-4500,Pc,,,,,-2300,Pc,,,-1150,Pc,-5900,Pc,,,,,-5900,Pc,-2300,Pc,,,,,,,-2200,Ca,-2400,Pc,-3950,Ca,-2500,Ca
802,,,,,,,,,,,,,,,-4500,Pc,,,,,-2350,Pc,,,-1150,Pc,-5900,Pc,,,,,-5850,Pc,-2350,Pc,,,,,,,-2350,Ca,-2400,Pc,-4500,Ca,-2500,Ca
803,,,,,,,,,,,,,,,-4550,Pc,,,,,-2350,Pc,,,-1200,Pc,-5850,Pc,,,,,-5850,Pc,-2350,Pc,,,,,,,-2350,Ca,-2600,Pc,-4500,Ca,-2450,Ca
804,,,,,,,,,,,,,,,-4550,Pc,,,,,-2400,Pc,,,-1200,Pc,-5850,Pc,,,,,-6300,Pc,-2400,Pc,,,,,,,-2350,Ca,-2600,Pc,-4950,Ca,-2450,Ca
805,,,,,,,,,,,,,,,-4600,Pc,,,,,-2400,Pc,,,-1250,Pc,-6300,Pc,,,,,-6300,Pc,-2400,Pc,,,,,,,-2350,Ca,-4000,Pc,-4950,Ca,-2400,Ca
806,,,,,,,,,,,,,,,-4600,Pc,,,,,-2650,Pc,,,-1250,Pc,-6300,Pc,,,,,-6000,Pc,-2450,Pc,,,,,,,-3350,Ca,-4000,Pc,-4900,Ca,-2400,Ca
807,,,,,,,,,,,,,,,-4450,Pc,,,,,-2650,Pc,,,-2900,Pc,-6000,Pc,,,,,-6000,Pc,-2450,Pc,,,,,,,-3250,Ca,-3950,Pc,-4900,Ca,-4300,Ca
808,,,,,,,,,,,,,,,-4450,Pc,,,,,-2600,Pc,,,-2900,Pc,-6000,Pc,,,,,-6750,Pc,-2500,Pc,,,,,,,-3300,Ca,-3950,Pc,-4400,Ca,-4300,Ca
809,,,,,,,,,,,,,,,-4400,Pc,,,,,-2600,Pc,,,-3000,Pc,-6750,Pc,,,,,-6750,Pc,-2500,Pc,,,,,,,-3150,Ca,-3900,Pc,-4400,Ca,-2950,Ca
810,,,,,,,,,,,,,,,-4400,Pc,,,,,-2450,Pc,,,-3000,Pc,-6750,Pc,,,,,-6700,Pc,-2550,Pc,,,,,,,-3200,Ca,-3900,Pc,-4350,Ca,-2950,Ca
811,,,,,,,,,,,,,,,-4350,Pc,,,,,-2450,Pc,,,-3050,Pc,-6700,Pc,,,,,-6700,Pc,-2550,Pc,,,,,,,-3100,Ca,-2700,Pc,-4350,Ca,-2950,Ca
812,,,,,,,,,,,,,,,-4350,Pc,,,,,-2450,Pc,,,-3050,Pc,-6700,Pc,,,,,-6650,Pc,-1900,Pc,,,,,,,-2450,Ca,-2700,Pc,-1850,Ca,-2950,Ca
813,,,,,,,,,,,,,,,-4300,Pc,,,,,-2450,Pc,,,-3250,Pc,-6650,Pc,,,,,-6650,Pc,-1900,Pc,,,,,,,-2450,Ca,-4550,Pc,-1850,Ca,-3000,Ca
814,,,,,,,,,,,,,,,-4300,Pc,,,,,-2700,Pc,,,-3250,Pc,-6650,Pc,,,,,-6600,Pc,-1950,Pc,,,,,,,-2450,Ca,-4550,Pc,-4050,Ca,-3000,Ca
815,,,,,,,,,,,,,,,-4250,Pc,,,,,-2700,Pc,,,-3200,Pc,-6600,Pc,,,,,-6600,Pc,-1950,Pc,,,,,,,-2450,Ca,-4300,Pc,-4050,Ca,-3000,Ca
